step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
306,0.08625399321317673,0.9666666388511658,,,,,,,,2025-07-20T06:09:48.3920000Z
307,0.04584795609116554,1,,,,,,,,2025-07-20T06:09:49.4910000Z
308,0.12494488060474396,0.9333333373069763,,,,,,,,2025-07-20T06:09:50.3630000Z
309,0.1211087554693222,0.9333333373069763,,,,,,,,2025-07-20T06:09:51.2140000Z
310,0.052591197192668915,0.9666666388511658,,,,,,,,2025-07-20T06:09:52.0970000Z
311,0.2640810012817383,0.8999999761581421,,,,,,,,2025-07-20T06:09:52.7410000Z
312,0.08356895297765732,0.9333333373069763,,,,,,,,2025-07-20T06:09:53.8580000Z
313,0.12225964665412903,0.9333333373069763,,,,,,,,2025-07-20T06:09:54.7340000Z
314,0.0035835902672261,1,,,,,,,,2025-07-20T06:09:55.5740000Z
315,0.08805777132511139,0.9666666388511658,,,,,,,,2025-07-20T06:09:56.4400000Z
316,0.20723634958267212,0.9333333373069763,,,,,,,,2025-07-20T06:09:57.6020000Z
317,0.39230480790138245,0.8999999761581421,,,,,,,,2025-07-20T06:09:58.2060000Z
318,0.09608058631420135,0.9666666388511658,,,,,,,,2025-07-20T06:09:59.6500000Z
319,0.035619355738162994,1,,,,,,,,2025-07-20T06:10:00.2410000Z
320,0.017132503911852837,1,,,,,,,,2025-07-20T06:10:01.3570000Z
321,0.14167925715446472,0.9333333373069763,,,,,,,,2025-07-20T06:10:02.1990000Z
322,0.04962393268942833,1,,,,,,,,2025-07-20T06:10:03.0630000Z
323,0.03657188266515732,0.9666666388511658,,,,,,,,2025-07-20T06:10:03.6220000Z
324,0.018781788647174835,1,,,,,,,,2025-07-20T06:10:04.9160000Z
325,0.3179706037044525,0.9666666388511658,,,,,,,,2025-07-20T06:10:05.7530000Z
326,0.23048534989356995,0.9666666388511658,,,,,,,,2025-07-20T06:10:06.3540000Z
327,0.07336470484733582,0.9666666388511658,,,,,,,,2025-07-20T06:10:07.4640000Z
328,0.07054398953914642,0.9666666388511658,,,,,,,,2025-07-20T06:10:08.0480000Z
329,0.21656958758831024,0.8999999761581421,,,,,,,,2025-07-20T06:10:09.1340000Z
330,0.3064844012260437,0.8666666746139526,,,,,,,,2025-07-20T06:10:10.0240000Z
331,0.008357175625860691,1,,,,,,,,2025-07-20T06:10:10.5680000Z
332,0.3832308351993561,0.8666666746139526,,,,,,,,2025-07-20T06:10:12.0150000Z
333,0.16628055274486542,0.9333333373069763,,,,,,,,2025-07-20T06:10:12.5850000Z
334,0.0962979644536972,0.9666666388511658,,,,,,,,2025-07-20T06:10:13.6030000Z
335,0.1900804489850998,0.8666666746139526,,,,,,,,2025-07-20T06:10:16.8460000Z
336,0.006533622741699219,1,,,,,,,,2025-07-20T06:10:17.6800000Z
337,0.15767179429531097,0.9333333373069763,,,,,,,,2025-07-20T06:10:18.5210000Z
338,0.03728536143898964,0.9666666388511658,,,,,,,,2025-07-20T06:10:19.1220000Z
339,0.025021489709615707,1,,,,,,,,2025-07-20T06:10:20.2370000Z
340,0.07801882177591324,0.9666666388511658,,,,,,,,2025-07-20T06:10:21.0870000Z
341,0.02273680455982685,1,,,,,,,,2025-07-20T06:10:21.6580000Z
342,0.2232441008090973,0.9666666388511658,,,,,,,,2025-07-20T06:10:22.8030000Z
343,0.0791383758187294,0.9666666388511658,,,,,,,,2025-07-20T06:10:23.3890000Z
344,0.10942885279655457,0.9666666388511658,,,,,,,,2025-07-20T06:10:24.4630000Z
345,0.056623078882694244,0.9666666388511658,,,,,,,,2025-07-20T06:10:25.0260000Z
346,0.18709132075309753,0.9333333373069763,,,,,,,,2025-07-20T06:10:26.0130000Z
347,0.013314247131347656,1,,,,,,,,2025-07-20T06:10:26.6350000Z
348,0.23237501084804535,0.9333333373069763,,,,,,,,2025-07-20T06:10:27.7300000Z
349,0.5146052241325378,0.9333333373069763,,,,,,,,2025-07-20T06:10:28.5640000Z
350,0.23259805142879486,0.9333333373069763,,,,,,,,2025-07-20T06:10:29.3990000Z
351,0.22806021571159363,0.9333333373069763,,,,,,,,2025-07-20T06:10:29.9630000Z
352,0.3699941635131836,0.8666666746139526,,,,,,,,2025-07-20T06:10:31.1140000Z
353,0.2108481079339981,0.9333333373069763,,,,,,,,2025-07-20T06:10:31.6990000Z
354,0.1643238663673401,0.9333333373069763,,,,,,,,2025-07-20T06:10:32.8210000Z
355,0.14335931837558746,0.8999999761581421,,,,,,,,2025-07-20T06:10:33.3810000Z
356,0.0433349609375,1,,,,,,,,2025-07-20T06:10:35.1100000Z
357,0.03664379194378853,1,,,,,,,,2025-07-20T06:10:35.9620000Z
358,0.07435289770364761,0.9666666388511658,,,,,,,,2025-07-20T06:10:36.7960000Z
359,0.081903837621212,0.9666666388511658,,,,,,,,2025-07-20T06:10:37.6320000Z
360,0.0360235832631588,1,,,,,,,,2025-07-20T06:10:38.1880000Z
361,0.057427406311035156,0.9666666388511658,,,,,,,,2025-07-20T06:10:39.3040000Z
362,0.1892566680908203,0.9333333373069763,,,,,,,,2025-07-20T06:10:40.1400000Z
363,0.17372474074363708,0.9333333373069763,,,,,,,,2025-07-20T06:10:40.7010000Z
364,0.07447998970746994,0.9666666388511658,,,,,,,,2025-07-20T06:10:41.5170000Z
365,0.02580636367201805,1,,,,,,,,2025-07-20T06:10:42.3540000Z
366,0.10851599276065826,0.8999999761581421,,,,,,,,2025-07-20T06:10:43.1990000Z
367,0.05233745649456978,0.9666666388511658,,,,,,,,2025-07-20T06:10:43.7480000Z
368,0.01125946082174778,1,,,,,,,,2025-07-20T06:10:44.8620000Z
369,0.12963752448558807,0.9666666388511658,,,,,,,,2025-07-20T06:10:45.4380000Z
370,0.0913277342915535,0.9666666388511658,,,,,,,,2025-07-20T06:10:46.5380000Z
371,0.43037477135658264,0.8999999761581421,,,,,,,,2025-07-20T06:10:49.4950000Z
372,0.024543698877096176,1,,,,,,,,2025-07-20T06:10:50.3720000Z
373,0.03370647504925728,1,,,,,,,,2025-07-20T06:10:51.2300000Z
374,0.09362684935331345,0.9666666388511658,,,,,,,,2025-07-20T06:10:51.8110000Z
375,0.014980316162109375,1,,,,,,,,2025-07-20T06:10:52.7750000Z
376,0.13285070657730103,0.9333333373069763,,,,,,,,2025-07-20T06:10:53.6110000Z
377,0.0020707447547465563,1,,,,,,,,2025-07-20T06:10:54.2060000Z
378,0.020321082323789597,1,,,,,,,,2025-07-20T06:10:55.2930000Z
379,0.3784469664096832,0.9666666388511658,,,,,,,,2025-07-20T06:10:56.4340000Z
380,0.002225939417257905,1,,,,,,,,2025-07-20T06:10:56.9830000Z
381,0.03435122221708298,0.9666666388511658,,,,,,,,2025-07-20T06:10:58.3820000Z
382,0.5203662514686584,0.8999999761581421,,,,,,,,2025-07-20T06:10:59.2410000Z
383,0.9101459980010986,0.8999999761581421,,,,,,,,2025-07-20T06:11:00.3630000Z
384,0.054407183080911636,0.9666666388511658,,,,,,,,2025-07-20T06:11:01.1980000Z
385,0.4599880278110504,0.8999999761581421,,,,,,,,2025-07-20T06:11:02.3290000Z
386,0.35831043124198914,0.9333333373069763,,,,,,,,2025-07-20T06:11:03.7690000Z
387,0.24090296030044556,0.9666666388511658,,,,,,,,2025-07-20T06:11:04.6100000Z
388,0.10068079829216003,0.9333333373069763,,,,,,,,2025-07-20T06:11:05.4560000Z
389,0.05901680141687393,0.9666666388511658,,,,,,,,2025-07-20T06:11:06.2750000Z
390,0.19881699979305267,0.8999999761581421,,,,,,,,2025-07-20T06:11:06.8440000Z
391,0.11817830055952072,0.9666666388511658,,,,,,,,2025-07-20T06:11:07.9550000Z
392,0.03597176820039749,1,,,,,,,,2025-07-20T06:11:08.7940000Z
393,0.4234277009963989,0.8999999761581421,,,,,,,,2025-07-20T06:11:09.6690000Z
394,0.13617751002311707,0.9333333373069763,,,,,,,,2025-07-20T06:11:10.2240000Z
395,0.0808921828866005,0.9333333373069763,,,,,,,,2025-07-20T06:11:11.3740000Z
396,0.10168806463479996,0.9333333373069763,,,,,,,,2025-07-20T06:11:12.2170000Z
397,0.09576123207807541,1,,,,,,,,2025-07-20T06:11:12.7790000Z
398,0.1471790373325348,0.9666666388511658,,,,,,,,2025-07-20T06:11:14.1910000Z
399,0.15158621966838837,0.8999999761581421,,,,,,,,2025-07-20T06:11:14.7590000Z
400,0.03588104248046875,1,,0.04338893890380859,1,,,,,2025-07-20T06:11:21.4270000Z
401,0.1875850111246109,0.8999999761581421,,,,,,,,2025-07-20T06:11:22.9510000Z
402,0.08943589776754379,0.9333333373069763,,,,,,,,2025-07-20T06:11:24.3870000Z
403,0.2314510941505432,0.9333333373069763,,,,,,,,2025-07-20T06:11:25.2210000Z
404,0.14700272679328918,0.9333333373069763,,,,,,,,2025-07-20T06:11:26.0950000Z
405,0.2356741577386856,0.9333333373069763,,,,,,,,2025-07-20T06:11:26.9420000Z
406,0.2994913160800934,0.9333333373069763,,,,,,,,2025-07-20T06:11:27.7880000Z
407,0.17282499372959137,0.9333333373069763,,,,,,,,2025-07-20T06:11:28.3470000Z
408,0.42457249760627747,0.8666666746139526,,,,,,,,2025-07-20T06:11:30.3590000Z
409,0.056778717786073685,0.9666666388511658,,,,,,,,2025-07-20T06:11:30.9340000Z
410,0.08454252779483795,0.9333333373069763,,,,,,,,2025-07-20T06:11:31.9260000Z
411,0.11111914366483688,0.9666666388511658,,,,,,,,2025-07-20T06:11:32.5170000Z
412,0.2521438002586365,0.9333333373069763,,,,,,,,2025-07-20T06:11:33.4870000Z
413,0.03230323642492294,1,,,,,,,,2025-07-20T06:11:34.3280000Z
414,0.2384619414806366,0.9333333373069763,,,,,,,,2025-07-20T06:11:34.9330000Z
415,0.060621898621320724,0.9666666388511658,,,,,,,,2025-07-20T06:11:36.0450000Z
416,0.1995624601840973,0.9333333373069763,,,,,,,,2025-07-20T06:11:36.6660000Z
417,0.4286935031414032,0.800000011920929,,,,,,,,2025-07-20T06:11:37.9200000Z
418,0.0755094513297081,1,,,,,,,,2025-07-20T06:11:38.7530000Z
419,0.1852315217256546,0.9666666388511658,,,,,,,,2025-07-20T06:11:39.6670000Z
420,0.18163184821605682,0.9333333373069763,,,,,,,,2025-07-20T06:11:40.2110000Z
421,0.22512531280517578,0.9333333373069763,,,,,,,,2025-07-20T06:11:41.2040000Z
422,0.058168984949588776,1,,,,,,,,2025-07-20T06:11:42.0570000Z
423,0.07307014614343643,1,,,,,,,,2025-07-20T06:11:42.9170000Z
424,0.17593269050121307,0.9666666388511658,,,,,,,,2025-07-20T06:11:43.5270000Z
425,0.11234238743782043,0.9666666388511658,,,,,,,,2025-07-20T06:11:44.7120000Z
426,0.08499082177877426,0.9666666388511658,,,,,,,,2025-07-20T06:11:45.3070000Z
427,0.03606179729104042,1,,,,,,,,2025-07-20T06:11:46.5940000Z
428,0.17366109788417816,0.9333333373069763,,,,,,,,2025-07-20T06:11:47.2050000Z
429,0.15259495377540588,0.8999999761581421,,,,,,,,2025-07-20T06:11:48.4740000Z
430,0.20217959582805634,0.9333333373069763,,,,,,,,2025-07-20T06:11:49.0410000Z
431,0.08921222388744354,0.9666666388511658,,,,,,,,2025-07-20T06:11:50.1540000Z
432,0.1475367248058319,0.9333333373069763,,,,,,,,2025-07-20T06:11:51.0020000Z
433,0.011951955035328865,1,,,,,,,,2025-07-20T06:11:51.8560000Z
434,0.12558218836784363,0.9666666388511658,,,,,,,,2025-07-20T06:11:52.4160000Z
435,0.08057085424661636,0.9333333373069763,,,,,,,,2025-07-20T06:11:53.4130000Z
436,0.0772603377699852,1,,,,,,,,2025-07-20T06:11:54.2510000Z
437,0.27112674713134766,0.9333333373069763,,,,,,,,2025-07-20T06:11:55.0980000Z
438,0.2522488832473755,0.8999999761581421,,,,,,,,2025-07-20T06:11:55.6510000Z
439,0.011157926172018051,1,,,,,,,,2025-07-20T06:11:56.7520000Z
440,0.13871173560619354,0.9666666388511658,,,,,,,,2025-07-20T06:11:57.6300000Z
441,0.016073226928710938,1,,,,,,,,2025-07-20T06:11:58.4690000Z
442,0.0024340946692973375,1,,,,,,,,2025-07-20T06:11:59.3140000Z
443,0.2598903775215149,0.8666666746139526,,,,,,,,2025-07-20T06:11:59.9490000Z
444,0.1481468826532364,0.9333333373069763,,,,,,,,2025-07-20T06:12:01.0300000Z
445,0.4042793810367584,0.9333333373069763,,,,,,,,2025-07-20T06:12:01.8620000Z
446,0.27718061208724976,0.9666666388511658,,,,,,,,2025-07-20T06:12:03.0060000Z
447,0.19569677114486694,0.8999999761581421,,,,,,,,2025-07-20T06:12:03.5620000Z
448,0.03884932026267052,0.9666666388511658,,,,,,,,2025-07-20T06:12:04.5580000Z
449,0.06518790125846863,0.9666666388511658,,,,,,,,2025-07-20T06:12:05.3960000Z
450,0.11500295251607895,0.9333333373069763,,,,,,,,2025-07-20T06:12:06.2360000Z
451,0.19921614229679108,0.9666666388511658,,,,,,,,2025-07-20T06:12:06.7910000Z
452,0.10110104829072952,0.9666666388511658,,,,,,,,2025-07-20T06:12:08.1930000Z
453,0.08622869104146957,0.9666666388511658,,,,,,,,2025-07-20T06:12:09.3280000Z
454,0.0655595138669014,0.9666666388511658,,,,,,,,2025-07-20T06:12:10.1610000Z
455,0.10092347115278244,0.9333333373069763,,,,,,,,2025-07-20T06:12:11.0110000Z
456,0.41356346011161804,0.8999999761581421,,,,,,,,2025-07-20T06:12:11.6130000Z
457,0.21602001786231995,0.8999999761581421,,,,,,,,2025-07-20T06:12:12.7390000Z
458,0.3235418200492859,0.9333333373069763,,,,,,,,2025-07-20T06:12:13.3230000Z
459,0.08339246362447739,0.9666666388511658,,,,,,,,2025-07-20T06:12:14.4340000Z
460,0.033896319568157196,1,,,,,,,,2025-07-20T06:12:15.2780000Z
461,0.11284033209085464,0.9333333373069763,,,,,,,,2025-07-20T06:12:16.1430000Z
462,0.07072346657514572,0.9666666388511658,,,,,,,,2025-07-20T06:12:16.9900000Z
463,0.04814961925148964,1,,,,,,,,2025-07-20T06:12:17.8430000Z
464,0.11932964622974396,0.9666666388511658,,,,,,,,2025-07-20T06:12:18.7190000Z
465,0.06620565801858902,1,,,,,,,,2025-07-20T06:12:19.5950000Z
466,0.05222581326961517,1,,,,,,,,2025-07-20T06:12:20.1930000Z
467,0.1648208051919937,0.9333333373069763,,,,,,,,2025-07-20T06:12:21.3380000Z
468,0.0501873642206192,0.9666666388511658,,,,,,,,2025-07-20T06:12:21.9890000Z
469,0.21805152297019958,0.9333333373069763,,,,,,,,2025-07-20T06:12:23.3070000Z
470,0.17654317617416382,0.9333333373069763,,,,,,,,2025-07-20T06:12:23.9330000Z
471,0.1207912415266037,0.8999999761581421,,,,,,,,2025-07-20T06:12:25.0410000Z
472,0.22505925595760345,0.9333333373069763,,,,,,,,2025-07-20T06:12:25.8870000Z
473,0.05881786346435547,0.9666666388511658,,,,,,,,2025-07-20T06:12:26.4800000Z
474,0.11411170661449432,0.9666666388511658,,,,,,,,2025-07-20T06:12:27.5610000Z
475,0.1862095445394516,0.9333333373069763,,,,,,,,2025-07-20T06:12:28.4080000Z
476,0.11775239557027817,0.9666666388511658,,,,,,,,2025-07-20T06:12:29.2460000Z
477,0.06881777197122574,0.9666666388511658,,,,,,,,2025-07-20T06:12:29.8400000Z
478,0.1390964537858963,0.8999999761581421,,,,,,,,2025-07-20T06:12:30.9480000Z
479,0.21211478114128113,0.9333333373069763,,,,,,,,2025-07-20T06:12:31.7940000Z
480,0.00571467075496912,1,,,,,,,,2025-07-20T06:12:32.6450000Z
481,0.1315697282552719,0.9333333373069763,,,,,,,,2025-07-20T06:12:33.4950000Z
482,0.03666241839528084,1,,,,,,,,2025-07-20T06:12:34.0430000Z
483,0.10497093200683594,0.9666666388511658,,,,,,,,2025-07-20T06:12:35.1570000Z
484,0.1272398680448532,0.9666666388511658,,,,,,,,2025-07-20T06:12:35.7770000Z
485,0.18647149205207825,0.9333333373069763,,,,,,,,2025-07-20T06:12:36.8630000Z
486,0.11702124029397964,0.9666666388511658,,,,,,,,2025-07-20T06:12:37.4190000Z
487,0.2780809998512268,0.9666666388511658,,,,,,,,2025-07-20T06:12:38.5310000Z
488,0.18086713552474976,0.9666666388511658,,,,,,,,2025-07-20T06:12:39.3690000Z
489,0.11157480627298355,0.9666666388511658,,,,,,,,2025-07-20T06:12:40.2080000Z
490,0.05713431164622307,0.9666666388511658,,,,,,,,2025-07-20T06:12:40.8060000Z
491,0.056575264781713486,0.9666666388511658,,,,,,,,2025-07-20T06:12:41.9140000Z
492,0.04085235670208931,1,,,,,,,,2025-07-20T06:12:42.7660000Z
493,0.025578180328011513,1,,,,,,,,2025-07-20T06:12:43.6080000Z
494,0.2155502885580063,0.8666666746139526,,,,,,,,2025-07-20T06:12:44.2110000Z
495,0.025985272601246834,1,,,,,,,,2025-07-20T06:12:45.3080000Z
496,0.11082382500171661,0.9333333373069763,,,,,,,,2025-07-20T06:12:46.1420000Z
497,0.10788491368293762,0.9666666388511658,,,,,,,,2025-07-20T06:12:46.9860000Z
498,0.1550770401954651,0.9666666388511658,,,,,,,,2025-07-20T06:12:47.5590000Z
499,0.025206629186868668,1,,,,,,,,2025-07-20T06:12:48.3770000Z
500,0.13337135314941406,0.9333333373069763,,0.21498158772786458,0.9333333333333333,,,,,2025-07-20T06:12:54.7370000Z
501,0.06420402228832245,0.9666666388511658,,,,,,,,2025-07-20T06:12:56.5890000Z
502,0.05370267108082771,0.9666666388511658,,,,,,,,2025-07-20T06:12:57.4380000Z
503,0.1971440613269806,0.8999999761581421,,,,,,,,2025-07-20T06:12:57.9970000Z
504,0.07005894929170609,0.9666666388511658,,,,,,,,2025-07-20T06:12:59.4040000Z
505,0.04964447021484375,0.9666666388511658,,,,,,,,2025-07-20T06:13:00.2630000Z
506,0.06586436927318573,0.9333333373069763,,,,,,,,2025-07-20T06:13:00.8460000Z
507,0.010534540750086308,1,,,,,,,,2025-07-20T06:13:01.9530000Z
508,0.08118566125631332,0.9666666388511658,,,,,,,,2025-07-20T06:13:02.5250000Z
509,0.12382399290800095,0.9666666388511658,,,,,,,,2025-07-20T06:13:03.9280000Z
510,0.09225037693977356,0.9333333373069763,,,,,,,,2025-07-20T06:13:04.7730000Z
511,0.11871890723705292,0.9333333373069763,,,,,,,,2025-07-20T06:13:05.6210000Z
512,0.06222667545080185,0.9666666388511658,,,,,,,,2025-07-20T06:13:06.1860000Z
513,0.04018287733197212,0.9666666388511658,,,,,,,,2025-07-20T06:13:07.4830000Z
514,0.021533776074647903,1,,,,,,,,2025-07-20T06:13:08.9210000Z
515,0.08601836860179901,0.9666666388511658,,,,,,,,2025-07-20T06:13:09.4740000Z
516,0.37608101963996887,0.8999999761581421,,,,,,,,2025-07-20T06:13:10.5880000Z
517,0.2385616898536682,0.8666666746139526,,,,,,,,2025-07-20T06:13:11.4330000Z
518,0.20987637341022491,0.8999999761581421,,,,,,,,2025-07-20T06:13:12.2770000Z
519,0.024379348382353783,1,,,,,,,,2025-07-20T06:13:13.1160000Z
520,0.16820430755615234,0.8999999761581421,,,,,,,,2025-07-20T06:13:13.9540000Z
521,0.10064760595560074,0.8999999761581421,,,,,,,,2025-07-20T06:13:15.0880000Z
522,0.1119857132434845,0.9333333373069763,,,,,,,,2025-07-20T06:13:15.9380000Z
523,0.19586512446403503,0.9333333373069763,,,,,,,,2025-07-20T06:13:16.4860000Z
524,0.4063871502876282,0.8666666746139526,,,,,,,,2025-07-20T06:13:17.7760000Z
525,0.1609165221452713,0.9333333373069763,,,,,,,,2025-07-20T06:13:18.6250000Z
526,0.11965586245059967,0.9333333373069763,,,,,,,,2025-07-20T06:13:19.4830000Z
527,0.035820771008729935,1,,,,,,,,2025-07-20T06:13:20.1350000Z
528,0.03769073635339737,0.9666666388511658,,,,,,,,2025-07-20T06:13:21.4270000Z
529,0.05086275562644005,1,,,,,,,,2025-07-20T06:13:22.3470000Z
530,0.28029340505599976,0.8666666746139526,,,,,,,,2025-07-20T06:13:23.1870000Z
531,0.0903078094124794,0.9666666388511658,,,,,,,,2025-07-20T06:13:24.0120000Z
532,0.31617069244384766,0.8666666746139526,,,,,,,,2025-07-20T06:13:24.8520000Z
533,0.1262340545654297,0.9666666388511658,,,,,,,,2025-07-20T06:13:25.6930000Z
534,0.04790452495217323,0.9666666388511658,,,,,,,,2025-07-20T06:13:26.2810000Z
535,0.12574081122875214,0.9333333373069763,,,,,,,,2025-07-20T06:13:27.3770000Z
536,0.15129515528678894,0.9666666388511658,,,,,,,,2025-07-20T06:13:28.2200000Z
537,0.1477261185646057,0.9333333373069763,,,,,,,,2025-07-20T06:13:28.7680000Z
538,0.14018414914608002,0.9333333373069763,,,,,,,,2025-07-20T06:13:29.8740000Z
539,0.2391851395368576,0.8999999761581421,,,,,,,,2025-07-20T06:13:30.7460000Z
540,0.05701535567641258,0.9666666388511658,,,,,,,,2025-07-20T06:13:31.6160000Z
541,0.05950196459889412,0.9666666388511658,,,,,,,,2025-07-20T06:13:32.1770000Z
542,0.0447961799800396,1,,,,,,,,2025-07-20T06:13:33.2830000Z
543,0.09677257388830185,0.9666666388511658,,,,,,,,2025-07-20T06:13:34.4160000Z
544,0.038740601390600204,1,,,,,,,,2025-07-20T06:13:34.9980000Z
545,0.04875164106488228,1,,,,,,,,2025-07-20T06:13:36.0860000Z
546,0.03432585299015045,1,,,,,,,,2025-07-20T06:13:36.9220000Z
547,0.08441683650016785,0.9666666388511658,,,,,,,,2025-07-20T06:13:37.7660000Z
548,0.04865659028291702,0.9666666388511658,,,,,,,,2025-07-20T06:13:38.6100000Z
549,0.3337754011154175,0.8333333134651184,,,,,,,,2025-07-20T06:13:39.7420000Z
550,0.07390734553337097,0.9666666388511658,,,,,,,,2025-07-20T06:13:40.3400000Z
551,0.17630767822265625,0.8999999761581421,,,,,,,,2025-07-20T06:13:41.6170000Z
552,0.14998741447925568,0.9666666388511658,,,,,,,,2025-07-20T06:13:42.4560000Z
553,0.020472271367907524,1,,,,,,,,2025-07-20T06:13:43.3380000Z
554,0.07059764862060547,0.9666666388511658,,,,,,,,2025-07-20T06:13:43.9230000Z
555,0.16517899930477142,0.9333333373069763,,,,,,,,2025-07-20T06:13:45.0880000Z
556,0.023263104259967804,1,,,,,,,,2025-07-20T06:13:45.9290000Z
557,0.6025441884994507,0.8666666746139526,,,,,,,,2025-07-20T06:13:46.5290000Z
558,0.03388773649930954,1,,,,,,,,2025-07-20T06:13:47.6420000Z
559,0.013230959884822369,1,,,,,,,,2025-07-20T06:13:48.4860000Z
560,0.1043114960193634,0.9333333373069763,,,,,,,,2025-07-20T06:13:50.2200000Z
561,0.10468737035989761,0.9666666388511658,,,,,,,,2025-07-20T06:13:51.0570000Z
562,0.28468984365463257,0.8666666746139526,,,,,,,,2025-07-20T06:13:51.6150000Z
563,0.14303798973560333,0.9333333373069763,,,,,,,,2025-07-20T06:13:53.3240000Z
564,0.16537679731845856,0.9333333373069763,,,,,,,,2025-07-20T06:13:56.5600000Z
565,0.18314342200756073,0.9333333373069763,,,,,,,,2025-07-20T06:13:57.6960000Z
566,0.012413152493536472,1,,,,,,,,2025-07-20T06:13:58.2910000Z
567,0.1216583251953125,0.8999999761581421,,,,,,,,2025-07-20T06:13:59.2560000Z
568,0.15345452725887299,0.8999999761581421,,,,,,,,2025-07-20T06:14:00.0900000Z
569,0.0028560638893395662,1,,,,,,,,2025-07-20T06:14:00.6430000Z
570,0.4155120849609375,0.9333333373069763,,,,,,,,2025-07-20T06:14:01.7510000Z
571,0.07724819332361221,0.9666666388511658,,,,,,,,2025-07-20T06:14:02.3310000Z
572,0.11653633415699005,0.9333333373069763,,,,,,,,2025-07-20T06:14:03.7150000Z
573,0.02590045891702175,0.9666666388511658,,,,,,,,2025-07-20T06:14:04.5560000Z
574,0.10559260100126266,0.9333333373069763,,,,,,,,2025-07-20T06:14:05.4010000Z
575,0.009671847335994244,1,,,,,,,,2025-07-20T06:14:06.5340000Z
576,0.09973029792308807,0.9666666388511658,,,,,,,,2025-07-20T06:14:07.3960000Z
577,0.14536044001579285,0.9666666388511658,,,,,,,,2025-07-20T06:14:08.2570000Z
578,0.10272344201803207,0.9666666388511658,,,,,,,,2025-07-20T06:14:08.7870000Z
579,0.011741066351532936,1,,,,,,,,2025-07-20T06:14:09.9080000Z
580,0.009066581726074219,1,,,,,,,,2025-07-20T06:14:10.4960000Z
581,0.04699134826660156,0.9666666388511658,,,,,,,,2025-07-20T06:14:11.5740000Z
582,0.20038452744483948,0.9333333373069763,,,,,,,,2025-07-20T06:14:12.1300000Z
583,0.09000466763973236,0.9666666388511658,,,,,,,,2025-07-20T06:14:13.2380000Z
584,0.12636063992977142,0.9333333373069763,,,,,,,,2025-07-20T06:14:13.8390000Z
585,0.09087969362735748,0.9666666388511658,,,,,,,,2025-07-20T06:14:15.1070000Z
586,0.04144859313964844,0.9666666388511658,,,,,,,,2025-07-20T06:14:15.9470000Z
587,0.09907029569149017,0.9666666388511658,,,,,,,,2025-07-20T06:14:17.1060000Z
588,0.04462242126464844,0.9666666388511658,,,,,,,,2025-07-20T06:14:17.7200000Z
589,0.26197853684425354,0.9333333373069763,,,,,,,,2025-07-20T06:14:19.1500000Z
590,0.013401857577264309,1,,,,,,,,2025-07-20T06:14:19.8020000Z
591,0.022695478051900864,1,,,,,,,,2025-07-20T06:14:20.8140000Z
592,0.25574880838394165,0.9333333373069763,,,,,,,,2025-07-20T06:14:21.6320000Z
593,0.20138327777385712,0.8999999761581421,,,,,,,,2025-07-20T06:14:22.8020000Z
594,0.24344857037067413,0.8999999761581421,,,,,,,,2025-07-20T06:14:23.6710000Z
595,0.017570558935403824,1,,,,,,,,2025-07-20T06:14:24.8440000Z
596,0.14259116351604462,0.9666666388511658,,,,,,,,2025-07-20T06:14:25.9940000Z
597,0.15989048779010773,0.9333333373069763,,,,,,,,2025-07-20T06:14:26.5890000Z
598,0.026511255651712418,1,,,,,,,,2025-07-20T06:14:27.7270000Z
599,0.1662655472755432,0.9333333373069763,,,,,,,,2025-07-20T06:14:28.2890000Z
600,0.03147532045841217,1,,0.15420621236165363,0.9,,,,,2025-07-20T06:14:34.8210000Z
601,0.012698301114141941,1,,,,,,,,2025-07-20T06:14:36.9660000Z
602,0.2512163817882538,0.8666666746139526,,,,,,,,2025-07-20T06:14:37.8050000Z
603,0.1910640150308609,0.8999999761581421,,,,,,,,2025-07-20T06:14:38.6580000Z
604,0.12714672088623047,0.9333333373069763,,,,,,,,2025-07-20T06:14:39.2520000Z
605,0.6056652069091797,0.8666666746139526,,,,,,,,2025-07-20T06:14:40.3470000Z
606,0.17647132277488708,0.8999999761581421,,,,,,,,2025-07-20T06:14:41.2370000Z
607,0.3551039397716522,0.9333333373069763,,,,,,,,2025-07-20T06:14:41.7790000Z
608,0.08927230536937714,0.9666666388511658,,,,,,,,2025-07-20T06:14:42.8840000Z
609,0.1419200301170349,0.9333333373069763,,,,,,,,2025-07-20T06:14:43.4760000Z
610,0.04370664060115814,0.9666666388511658,,,,,,,,2025-07-20T06:14:45.1620000Z
611,0.17667153477668762,0.9333333373069763,,,,,,,,2025-07-20T06:14:45.7250000Z
612,0.17017720639705658,0.9333333373069763,,,,,,,,2025-07-20T06:14:46.8690000Z
613,0.14741572737693787,0.8999999761581421,,,,,,,,2025-07-20T06:14:47.4730000Z
614,0.14666849374771118,0.9333333373069763,,,,,,,,2025-07-20T06:14:48.5910000Z
615,0.10630283504724503,0.9333333373069763,,,,,,,,2025-07-20T06:14:49.1560000Z
616,0.11284097284078598,0.9666666388511658,,,,,,,,2025-07-20T06:14:50.5040000Z
617,0.07966194301843643,0.9666666388511658,,,,,,,,2025-07-20T06:14:51.0670000Z
